objectid,evidencnecislovrtupomocne,evidencnecislovrtu,povodneevidencnecislo,mapa,povodie,hydrorajon,lokalita,prevadzajucaorganizacia,suradnicax,suradnicay,suradnicazteren,suradnicazpazenie,hlbkavrtu,typvrtu,typvrtupopis,archivnecislospravy,archivnecisloretazec,utajeniespravydo,spracovaldatum,poznamka,pdf
11673,M-34-111-D-b/42,42,ŠHB-1,M-34-111-D-b,Hron,78 MG,Brusno,IGHP Žilina,1223660.44,399612.11,410.47,411.29,815,10,"vrt s termálnou, minerálnou vodou (do 200 m) s artézskym prelivom",64335,,,586224000000,,111Db42.pdf
11674,M-34-111-D-b/43,43,ŠHB-2,M-34-111-D-b,Hron,78 MG,Brusno,IGHP Žilina,1224165.48,399114.79,427.3,427.53,604,10,"vrt s termálnou, minerálnou vodou (do 200 m) s artézskym prelivom",64335,,,586224000000,,111Db43.pdf
11625,M-34-111-D-a/20,20,HDB-4,M-34-111-D-a,Hron,77 MG,Lučatín,,1224230.94,403476.03,391,392,60,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,79530,,,802051200000,,111Da20.pdf
11339,M-34-110-C-d/32,32,J-11,M-34-110-C-d,Nitra,86 V,Prievidza,,1224208.06,453402.85,417.34,418.54,28,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,82833,,,991612800000,,110Cd32.pdf
11048,M-34-110-C-a/1,1,S-1,M-34-110-C-a,Nitra,67 QN,Prievidza,6572,1222618,456473.5,259,259.5,14,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,13511,,,,,110Ca1.pdf
11049,M-34-110-C-a/2,2,S-2,M-34-110-C-a,Nitra,67 QN,Prievidza,6572,1222707,456537.91,262.5,263,10.8,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,13511,,,,,110Ca2.pdf
11053,M-34-110-C-a/6,6,NB-1,M-34-110-C-a,Nitra,67 QN,Opatovce nad Nitrou,č.úlohy 507,1221825,459845,280.19,,983.5,6,štruktúrny vrt s obyčajnou vodou (nad 200 m) s artézskym prelivom,20590,,,,,110Ca6.pdf
11054,M-34-110-C-a/7,7,NB-2,M-34-110-C-a,Nitra,67 QN,Opatovce nad Nitrou,č.úlohy 507,1222321.67,459399.24,256.19,,1177.7,6,štruktúrny vrt s obyčajnou vodou (nad 200 m) s artézskym prelivom,20590,,,,,110Ca7.pdf
11057,M-34-110-C-a/10,10,HNO-2,M-34-110-C-a,Nitra,67 QN,Koš - Opatovce nad Nitrou,,1223066.76,495059.74,253.949,254.799,10.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28154,,,,,110Ca10.pdf
11058,M-34-110-C-a/11,11,HNO-16 (HNŠ-1),M-34-110-C-a,Nitra,67 QN,Opatovce nad Nitrou,,1222688.86,459484.23,253.163,253.863,25,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,28154,,,,,110Ca11.pdf
11060,M-34-110-C-a/13,13,HPA-1,M-34-110-C-a,Nitra,67 QN,Prievidza,č.z.5/70,1221818,455803.91,267.5,268,10,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,23948,,,,,110Ca13.pdf
11065,M-34-110-C-a/18,18,VK-2,M-34-110-C-a,Nitra,67 QN,Bojnice,,1221862,459156.31,256.944,257.336,10.7,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,14994,,,,,110Ca18.pdf
11067,M-34-110-C-a/20,20,HV-1,M-34-110-C-a,Nitra,67 QN,Prievidza,,1222557,456638.41,269.62,270.34,12,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,14310,,,,,110Ca20.pdf
11069,M-34-110-C-a/22,22,VS-1,M-34-110-C-a,Nitra,67 QN,Prievidza,184/64,1222174,456068.09,266.4,266.5,33,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,20663,,,,,110Ca22.pdf
11070,M-34-110-C-a/23,23,VS-2,M-34-110-C-a,Nitra,67 QN,Prievidza,184/64,1222079,456123.5,266.5,266.8,34,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,20663,,,,,110Ca23.pdf
11071,M-34-110-C-a/24,24,VS-3,M-34-110-C-a,Nitra,67 QN,Prievidza,,1222005,455942.69,267.4,267.6,16,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,20663,,,,,110Ca24.pdf
11084,M-34-110-C-a/37,37,HVPM-1,M-34-110-C-a,Nitra,67 QN,Prievidza,60814 143,1223041,456387.31,272.5,,31,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,36741,,,222393600000,,110Ca37.pdf
11085,M-34-110-C-a/38,38,HVP-2,M-34-110-C-a,Nitra,67 QN,Prievidza,148/75,1223014,456166.5,272.5,,25,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,39231,,,246672000000,,110Ca38.pdf
11086,M-34-110-C-a/39,39,HVP-3,M-34-110-C-a,Nitra,67 QN,Prievidza,148/75,1223000,456280.69,271,,23.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,39231,,,246672000000,,110Ca39.pdf
11093,M-34-110-C-a/47,47,HP-1,M-34-110-C-a,Nitra,67 QN,Prievidza - Karpatia,79/72,1222129,456045.41,265,,136,2,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou s artézskym prelivom,43352,,,308880000000,,110Ca47.pdf
11095,M-34-110-C-a/49,49,S-1,M-34-110-C-a,Nitra,67 QN,Prievidza,42/81,1222463,456061.59,265,,20,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,51373,,,391737600000,,110Ca49.pdf
11096,M-34-110-C-a/50,50,S-2,M-34-110-C-a,Nitra,67 QN,Prievidza,42/81,1222264,456027.41,263,,33.3,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,51373,,,391737600000,,110Ca50.pdf
11097,M-34-110-C-a/51,51,S-3,M-34-110-C-a,Nitra,67 QN,Prievidza,42/81,1222198,455818.31,264,,30,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,51373,,,391737600000,,110Ca51.pdf
11105,M-34-110-C-a/59,59,Z-408 P-88,M-34-110-C-a,Nitra,67 QN,Opatovce nad Nitrou,"GP SNV, záv. Žilina",1223079.91,459731.55,251.5,,272,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,69686,,,643248000000,,110Ca59.pdf
11106,M-34-110-C-a/60,60,Z-409 P-89,M-34-110-C-a,Nitra,67 QN,Opatovce nad Nitrou,"GP SNV, obl. Žilina",1222008.05,458949.27,256.13,256.53,396,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,69686,,,643248000000,,110Ca60.pdf
11127,M-34-110-C-a/81,81,)S-1-NB-III,M-34-110-C-a,Nitra,67 QN,Bojnice,,1222368.82,457990.91,255,258.74,1975,8,"štruktúrny vrt s termálnou, minerálnou vodou (nad 200 m) s artézskym prelivom",80436,,,847756800000,,110Ca81.pdf
11133,M-34-110-C-a/89,89,AS-1,M-34-110-C-a,Nitra,67 QN,Diviaky nad Nitricou,,1221915.078,464445.558,280.019,280.699,5.47,4,monitorovací vrt,86468,,,1182729600000,,110Ca89.pdf
11134,M-34-110-C-a/90,90,AS-2,M-34-110-C-a,Nitra,67 QN,Diviaky nad Nitricou,,1221961.918,464539.674,279.413,279.973,6,4,monitorovací vrt,86468,,,1182729600000,,110Ca90.pdf
11135,M-34-110-C-a/91,91,AS-3,M-34-110-C-a,Nitra,67 QN,Diviaky nad Nitricou,,1221967.847,464520.483,279.364,280.044,6.11,4,monitorovací vrt,86468,,,1182816000000,,110Ca91.pdf
11137,M-34-110-C-a/93,93,AS-5,M-34-110-C-a,Nitra,67 QN,Diviaky nad Nitricou,,1222071.862,464542.983,277.667,278.447,6.12,4,monitorovací vrt,86468,,,1182816000000,,110Ca93.pdf
11139,M-34-110-C-a/95,95,S-1,M-34-110-C-a,Nitra,67 QN,Prievidza,,1222611.66,458521.09,255.84,256.33,10,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,87189,,,1203552000000,,110Ca95.pdf
11140,M-34-110-C-a/96,96,S-2,M-34-110-C-a,Nitra,67 QN,Prievidza,,1222607.49,458528.09,255.88,256.54,8.5,4,monitorovací vrt,87189,,,1203552000000,,110Ca96.pdf
11141,M-34-110-C-a/104,104,vrt č.2255,M-34-110-C-a,Nitra,67 QN,Opatovce nad Nitrou,,1222783.37,459376.05,253.09,253.91,7.5,11,pozorovací vrt SHMÚ,89950,,,1348185600000,,110Ca104.pdf
11142,M-34-110-C-b/1,1,HPA-1,M-34-110-C-b,Nitra,67 QN,Prievidza,5/70,1221803,455709.19,265,,10,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,23948,,,108086400000,,110Cb1.pdf
11148,M-34-110-C-b/7,7,KS-1,M-34-110-C-b,Nitra,67 QN,Prievidza,4069,1222543,455833.19,269,,10,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",27013,,,,,110Cb7.pdf
11151,M-34-110-C-b/10,10,HP-3,M-34-110-C-b,Nitra,67 QN,Prievidza,79/75,1222322,455360.91,275,275.5,15.5,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",34694,,,206841600000,,110Cb10.pdf
11160,M-34-110-C-b/19,19,HGJ-1,M-34-110-C-b,Nitra,63 P-G,Jalovec,,1222307,447101.91,338,,15.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,69803,,,642384000000,,110Cb19.pdf
11161,M-34-110-C-b/20,20,HV-1,M-34-110-C-b,Nitra,67 QN,Prievidza,č.zak.71734106 1550,1222106,454768,278.5,,10.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,71089,,,664416000000,,110Cb20.pdf
11168,M-34-110-C-b/27,27,HVP-1,M-34-110-C-b,Nitra,67 QN,Prievidza,4227/77,1222564.49,455496.34,278.62,279.4,25,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,42343,,,287020800000,,110Cb27.pdf
11169,M-34-110-C-b/28,28,HV-1,M-34-110-C-b,Nitra,67 QN,Prievidza,,1222413.23,455739.84,271.34,271.8,18.9,4,monitorovací vrt,80975,,,888883200000,,110Cb28.pdf
11353,M-34-110-D-a/8,8,HGR-1,M-34-110-D-a,Nitra,63 P-G,Ráztočno,,1222957,445711,370,,15,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,76338,76338; 69806,,642384000000,,110Da8.pdf
11359,M-34-110-D-a/14,14,KV-21A,M-34-110-D-a,Váh,33 Q-P,Sklené,,1222388.39,442463.78,662.29,663.62,400,6,štruktúrny vrt s obyčajnou vodou (nad 200 m) s artézskym prelivom,82082,,,929923200000,,110Da14.pdf
11360,M-34-110-D-a/15,15,KV-21,M-34-110-D-a,Váh,33 Q-P,Sklené,,1222390.21,442457.28,662.13,662.13,360,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,929923200000,,110Da15.pdf
11361,M-34-110-D-a/16,16,KV-22,M-34-110-D-a,Váh,33 Q-P,Sklené,,1221756.57,439282.44,597.74,598.07,150,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,930009600000,,110Da16.pdf
11367,M-34-110-D-a/22,22,HVS-4,M-34-110-D-a,Váh,33 Q-P,Sklené,,1222143.11,438511.17,590.3,,11,4,monitorovací vrt,89328,,,1307059200000,,110Da22.pdf
11368,M-34-110-D-a/23,23,HVS-5,M-34-110-D-a,Váh,33 Q-P,Sklené,,1222135.28,438546.72,590.86,,11,4,monitorovací vrt,89328,,,1307059200000,,110Da23.pdf
11369,M-34-110-D-a/24,24,HVS-6,M-34-110-D-a,Váh,33 Q-P,Sklené,,1222183.32,438534.48,592.42,,11,4,monitorovací vrt,89328,,,1304380800000,,110Da24.pdf
11370,M-34-110-D-a/25,25,HVS-7,M-34-110-D-a,Váh,33 Q-P,Sklené,,1222157.82,438571.15,592.73,,11,4,monitorovací vrt,89328,,,1307059200000,,110Da25.pdf
11388,M-34-110-D-b/18,18,KV-18,M-34-110-D-b,Váh,82 V,Turček,,1222837.19,436073.98,621.21,622.6,200,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,929577600000,,110Db18.pdf
11389,M-34-110-D-b/19,19,KV-18A,M-34-110-D-b,Váh,82 V,Turček,,1222821,436151.62,620.72,621.9,240,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,929577600000,,110Db19.pdf
11390,M-34-110-D-b/20,20,KV-19,M-34-110-D-b,Váh,82 V,Turček,,1221866.54,435326.07,695.24,696.15,210,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,929923200000,,110Db20.pdf
11391,M-34-110-D-b/21,21,KV-19A,M-34-110-D-b,Váh,82 V,Turček,,1221835.09,435341.18,695.09,696.39,200,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,929577600000,,110Db21.pdf
11464,M-34-111-C-a/1,1,HU-1,M-34-111-C-a,Hron,77 MG,Uľanka,4131/75,1222354,420611.31,405.98,406.47,6,0,,37108,,,233539200000,,111Ca1.pdf
11465,M-34-111-C-a/2,2,HU-2,M-34-111-C-a,Hron,77 MG,Uľanka,4131/75,1222362,420543,406.97,407.71,6,0,,37108,,,233539200000,,111Ca2.pdf
11467,M-34-111-C-a/4,4,HU-3,M-34-111-C-a,Hron,77 MG,Uľanka,,1222336.62,420640.06,406.63,407.36,6,4,monitorovací vrt,73580,,,684979200000,,111Ca4.pdf
11468,M-34-111-C-a/5,5,HU-4,M-34-111-C-a,Hron,77 MG,Uľanka,,1222323.37,420612.64,405.96,406.92,7,4,monitorovací vrt,73580,,,684979200000,,111Ca5.pdf
11469,M-34-111-C-a/6,6,HU-5,M-34-111-C-a,Hron,77 MG,Uľanka,,1222318.21,420578.4,405.65,406.34,6,4,monitorovací vrt,73580,,,684979200000,,111Ca6.pdf
11470,M-34-111-C-a/7,7,HU-6,M-34-111-C-a,Hron,77 MG,Uľanka,,1222316.75,420543.42,405.34,405.94,6,4,monitorovací vrt,73580,,,684979200000,,111Ca7.pdf
11471,M-34-111-C-a/8,8,HU-7,M-34-111-C-a,Hron,77 MG,Uľanka,,1222333.09,420540.48,405.46,406.28,6,4,monitorovací vrt,73580,,,684979200000,,111Ca8.pdf
11472,M-34-111-C-a/9,9,HU-8,M-34-111-C-a,Hron,77 MG,Uľanka,,1222339.21,420560.74,406.05,406.77,7,4,monitorovací vrt,73580,,,684979200000,,111Ca9.pdf
11473,M-34-111-C-a/10,10,HU-9,M-34-111-C-a,Hron,77 MG,Uľanka,,1222354.77,420608.43,406.16,406.86,1.8,4,monitorovací vrt,73580,,,684979200000,,111Ca10.pdf
11474,M-34-111-C-a/11,11,KV-25,M-34-111-C-a,Hron,79 M,Harmanec-Cenovo,,1222501.23,424508.85,609.75,610.4,198,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,930096000000,,111Ca11.pdf
11475,M-34-111-C-a/12,12,MKV-4,M-34-111-C-a,Hron,79 M,Kordíly-Breziny,,1222574.48,425536.75,795.78,,350,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),83227,,,1083110400000,,111Ca12.pdf
11642,M-34-111-D-b/11,11,HV-21,M-34-111-D-b,Hron,76 MG,Nemecká,1561/66,1221780,397954.81,416.42,,5,15,negatívny vrt,16027,,,156038400000,,111Db11.pdf
11643,M-34-111-D-b/12,12,HV-22,M-34-111-D-b,Hron,76 MG,Nemecká,1561/66,1221935,397771.59,417.9,,5.2,15,negatívny vrt,16027,,,156038400000,,111Db12.pdf
11644,M-34-111-D-b/13,13,HV-17,M-34-111-D-b,Hron,76 MG,Predajná,1561/66,1222138,394374.31,441.99,,5,15,negatívny vrt,16027,,,156038400000,,111Db13.pdf
11645,M-34-111-D-b/14,14,HV-18,M-34-111-D-b,Hron,76 MG,Predajná,1561/66,1222259,394438,440.73,,3.8,15,negatívny vrt,16027,,,156038400000,,111Db14.pdf
11647,M-34-111-D-b/16,16,HVN-1,M-34-111-D-b,Hron,76 MG,Nemecká,5651-E-74,1221834,397420.19,416,,38,0,,36929,,,223257600000,,111Db16.pdf
11648,M-34-111-D-b/17,17,HVN-2,M-34-111-D-b,Hron,76 MG,Nemecká,,1221823,397662.5,415.5,,40,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,39686,,,221011200000,,111Db17.pdf
11650,M-34-111-D-b/19,19,HDM-2,M-34-111-D-b,Hron,76 MG,Dubová,,1221824.97,395787.39,431.21,,47,4,monitorovací vrt,54272,,,391824000000,,111Db19.pdf
11656,M-34-111-D-b/25,25,HDK-15,M-34-111-D-b,Hron,76 MG,Dubová,,1221789.97,395636.42,430.386,,5,4,monitorovací vrt,54272,,,423360000000,,111Db25.pdf
11657,M-34-111-D-b/26,26,HDK-14,M-34-111-D-b,Hron,76 MG,Dubová,,1221806.24,395781.96,431.019,,6.5,4,monitorovací vrt,54272,,,423360000000,,111Db26.pdf
11702,M-34-111-D-b/72,72,PK-26,M-34-111-D-b,Hron,76 MG,Dubová,,1221890.02,397624.51,419.86,,5,4,monitorovací vrt,89422,,,1322092800000,,111Db72.pdf
11703,M-34-111-D-b/73,73,PK-27,M-34-111-D-b,Hron,76 MG,Dubová,,1222456,398865.18,411.74,,4.5,4,monitorovací vrt,89422,,,1322092800000,,111Db73.pdf
11765,M-34-112-C-a/5,5,PNTK-11,M-34-112-C-a,Hron,76 MG,Podbrezová,,1223005.63,387703.82,466.61,,100,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),57810,,,476323200000,,112Ca5.pdf
11773,M-34-112-C-a/13,13,VPM-5,M-34-112-C-a,Hron,76 MG,Podbrezová,,1221916.43,389910.44,477.36,,10,4,monitorovací vrt,75838,,,,,112Ca13.pdf
11775,M-34-112-C-a/15,15,TMP-2,M-34-112-C-a,Hron,75 Q-G,Piesok,,1222468.95,387218.6,476.37,477.21,7,4,monitorovací vrt,80337,,,844387200000,,112Ca15.pdf
11514,M-34-111-C-d/17,17,VL-1,M-34-111-C-d,Hron,80 Q,Vlkanová,3021/69,1235887,418086.31,315.5,,18,9,"vrt s termálnou, minerálnou vodou (do 200 m)",21005,,,154742400000,,111Cd17.pdf
11564,M-34-111-C-d/70,70,HVH-1/81,M-34-111-C-d,Hron,78 MG,Dolná Mičiná,GP záv.Teplice,1235628.62,411557.3,419.92,,150,14,odvodňovací vrt,64527,,,586051200000,,111Cd70.pdf
11601,M-34-111-C-d/107,107,BL-1,M-34-111-C-d,Hron,81 NQ,Badín,,1236047.24,419201.46,329.01,330.06,220,8,"štruktúrny vrt s termálnou, minerálnou vodou (nad 200 m) s artézskym prelivom",66075,,,607392000000,,111Cd107.pdf
11716,M-34-111-D-c/2,2,HČ-11,M-34-111-D-c,Hron,78 MG,Čačín,91/74,1235861,410295.09,414.3,415.3,45,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,32966,,,171849600000,,111Dc2.pdf
11717,M-34-111-D-c/3,3,HČ-3,M-34-111-D-c,Hron,78 MG,Čačín II.,58/73,1235886,410298.19,414,,150,2,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou s artézskym prelivom,30724,,,201398400000,,111Dc3.pdf
11718,M-34-111-D-c/4,4,HČ-2,M-34-111-D-c,Hron,78 MG,Čačín II.,58/73,1236087,410174.69,411.5,,125,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,30724,,,201398400000,,111Dc4.pdf
11720,M-34-111-D-c/6,6,HSP-2,M-34-111-D-c,Hron,78 MG,Dúbravica,Vodné zdroje Blava,1235869,408870.59,440,,80,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,66983,,,611366400000,,111Dc6.pdf
11176,M-34-110-C-c/3,3,SH-1,M-34-110-C-c,Nitra,86 V,Koš,77-SP/63,1225606,457603.31,301.5,,56,15,negatívny vrt,11610,,,,,110Cc3.pdf
11177,M-34-110-C-c/4,4,SH-2,M-34-110-C-c,Nitra,86 V,Koš,77 SP/63,1225473,457609.81,300,,26,15,negatívny vrt,11610,,,,,110Cc4.pdf
11182,M-34-110-C-c/9,9,HVL-1,M-34-110-C-c,Nitra,67 QN,Nováky - Lelovce,3900,1225715.66,462367.66,251.11,251.826,17,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,25217,,,,,110Cc9.pdf
11183,M-34-110-C-c/10,10,HN-3,M-34-110-C-c,Nitra,67 QN,Nováky -Laskár,č.z.224/68,1224824,461565.19,243,243.5,52.5,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,21237,,,,,110Cc10.pdf
11188,M-34-110-C-c/15,15,Š-1-NB,M-34-110-C-c,Nitra,67 QN,Koš,,1225590.7,459566.35,268.02,,1688,8,"štruktúrny vrt s termálnou, minerálnou vodou (nad 200 m) s artézskym prelivom",27922,,,,,110Cc15.pdf
11189,M-34-110-C-c/16,16,BP-33 H,M-34-110-C-c,Nitra,86 V,Nováky,,1226238.78,458386.92,297.26,,73,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,8874,,,,,110Cc16.pdf
11190,M-34-110-C-c/17,17,B-P-34 H,M-34-110-C-c,Nitra,86 V,Nováky,,1226632.99,458631.1,293.57,,52.1,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,8874,,,,,110Cc17.pdf
11199,M-34-110-C-c/26,26,HVN-1,M-34-110-C-c,Nitra,67 QN,Nováky,6 0785 144,1226608,464747.59,280,,25,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,36285,,,218419200000,,110Cc26.pdf
11210,M-34-110-C-c/37,37,HLB-4,M-34-110-C-c,Nitra,86 V,Sebedražie,,1225365.89,457218.63,305.27,305.917,80,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,43749,,,720144000000,,110Cc37.pdf
11219,M-34-110-C-c/46,46,Š1 - NB II.,M-34-110-C-c,Nitra,67 QN,Nováky /Laskár/,,1226076.62,459955.67,269.02,,1851,8,"štruktúrny vrt s termálnou, minerálnou vodou (nad 200 m) s artézskym prelivom",51434,,,395971200000,,110Cc46.pdf
11223,M-34-110-C-c/50,50,HN-3,M-34-110-C-c,Nitra,67 QN,Nováky,,1226830.11,464216.81,280.37,,20,4,monitorovací vrt,58917,,,478396800000,,110Cc50.pdf
11224,M-34-110-C-c/51,51,HN-4,M-34-110-C-c,Nitra,67 QN,Nováky,,1226667.93,464174.74,302.16,,20,4,monitorovací vrt,58917,,,478396800000,,110Cc51.pdf
11226,M-34-110-C-c/53,53,HN-2,M-34-110-C-c,Nitra,67 QN,Nováky,,1226612,462925.19,235,,10,3,"širokoprofilový vrt (Ø vŕtania nad 600 mm) s obyčajnou pitnou a úžitkovou vodou, kopaná studňa",67470,,,,,110Cc53.pdf
11244,M-34-110-C-c/71,71,JN-2,M-34-110-C-c,Nitra,67 QN,Nováky,,1226919.73,464131.51,288,288.84,22,4,monitorovací vrt,78296,,,742521600000,,110Cc71.pdf
11245,M-34-110-C-c/72,72,JN-3,M-34-110-C-c,Nitra,67 QN,Nováky,,1226926.49,464168.35,280.2,281.17,18.2,4,monitorovací vrt,78296,,,742608000000,,110Cc72.pdf
11249,M-34-110-C-c/76,76,N-1,M-34-110-C-c,Nitra,67 QN,Nováky,,1224583.549,461709.63,249.18,249.38,8.5,4,monitorovací vrt,79049,,,783820800000,,110Cc76.pdf
11250,M-34-110-C-c/77,77,N-2,M-34-110-C-c,Nitra,67 QN,Nováky,,1224594.462,461712.794,248.92,249.69,7.5,4,monitorovací vrt,79049,,,783820800000,,110Cc77.pdf
11251,M-34-110-C-c/78,78,N-3,M-34-110-C-c,Nitra,67 QN,Nováky,,1224594.636,461704.241,249.38,249.96,8,4,monitorovací vrt,79049,,,783820800000,,110Cc78.pdf
11252,M-34-110-C-c/79,79,N-4,M-34-110-C-c,Nitra,67 QN,Nováky,,1224575.345,461708.292,249.09,249.09,6.8,4,monitorovací vrt,79049,,,783820800000,,110Cc79.pdf
11253,M-34-110-C-c/80,80,N-5,M-34-110-C-c,Nitra,67 QN,Nováky,,1224568.554,461730.193,249.08,249.7,6,4,monitorovací vrt,79049,,,783820800000,,110Cc80.pdf
11255,M-34-110-C-c/82,82,N-7,M-34-110-C-c,Nitra,67 QN,Nováky,,1224643.378,461656.378,248.71,249.61,8,4,monitorovací vrt,79049,,,781056000000,,110Cc82.pdf
11256,M-34-110-C-c/83,83,PV-1,M-34-110-C-c,Nitra,86 V,Koš,,1225763,457425.81,318.41,,11.1,4,monitorovací vrt,80380,,,845424000000,,110Cc83.pdf
11259,M-34-110-C-c/86,86,MB-1,M-34-110-C-c,Nitra,67 QN,Nováky,,1226762,463796.09,280,,35,4,monitorovací vrt,80743,,,875232000000,,110Cc86.pdf
11314,M-34-110-C-d/4,4,HHG-1,M-34-110-C-d,Nitra,86 V,Handlová,,1226173,449245.91,650,,92,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,56646,,,446860800000,,110Cd4.pdf
11333,M-34-110-C-d/26,26,BC-1,M-34-110-C-d,Nitra,86 V,Baňa Cígeľ,,1225473.101,455228.414,350.239,,9,4,monitorovací vrt,77343,,,720835200000,,110Cd26.pdf
11334,M-34-110-C-d/27,27,BC-2,M-34-110-C-d,Nitra,86 V,Baňa Gígeľ,,1225373.619,455255.497,350.466,,12.5,4,monitorovací vrt,77343,,,720835200000,,110Cd27.pdf
11335,M-34-110-C-d/28,28,BC-3,M-34-110-C-d,Nitra,86 V,Baňa Cígeľ,,1225305.009,455243.487,350.44,,11.5,4,monitorovací vrt,77343,,,720921600000,,110Cd28.pdf
11341,M-34-110-C-d/36,36,BC-1A,M-34-110-C-d,Nitra,86 V,Sebedražie,,1225471.682,455229.049,351.526,,8,4,monitorovací vrt,92837,,,1444089600000,,110Cd36.pdf
11342,M-34-110-C-d/37,37,BC-2A,M-34-110-C-d,Nitra,86 V,Sebedražie,,1225375.784,455254.686,351.615,,9,4,monitorovací vrt,92837,,,1444089600000,,110Cd37.pdf
11343,M-34-110-C-d/38,38,BC-3A,M-34-110-C-d,Nitra,86 V,Sebedražie,,1225304.028,455242.775,351.277,,10,4,monitorovací vrt,92837,,,1444089600000,,110Cd38.pdf
11344,M-34-110-C-d/39,39,BC-4A,M-34-110-C-d,Nitra,86 V,Sebedražie,,1225379.241,455281.138,339.406,,7,4,monitorovací vrt,92837,,,1444089600000,,110Cd39.pdf
11345,M-34-110-C-d/40,40,BC-5A,M-34-110-C-d,Nitra,86 V,Sebedražie,,1225292.538,455255.318,344.387,,11,4,monitorovací vrt,92837,,,1444089600000,,110Cd40.pdf
11362,M-34-110-D-a/17,17,KV-23-A,M-34-110-D-a,Hron,82 V,Sklené,,1225074.4,439829.19,701.06,701.71,250,5,štruktúrny vrt s obyčajnou vodou (nad 200 m),82082,,,930009600000,,110Da17.pdf
11383,M-34-110-D-b/13,13,HG-202,M-34-110-D-b,Váh,82 V,Turček,IGHP Žilina,1225207.15,433118.09,715.31,715.63,110,1,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou,67771,,,615168000000,,110Db13.pdf
11384,M-34-110-D-b/14,14,HG-203,M-34-110-D-b,Váh,82 V,Turček,IGHP Žilina,1224548.56,433345.76,706.66,707.93,132,2,úzkoprofilový vrt s obyčajnou pitnou a úžitkovou vodou s artézskym prelivom,67771,,,615168000000,,110Db14.pdf
